TEAD4	transcriptional regulation	MNX1-AS1
TERF1	expression association	TERRA
TET3	expression association	HIF1A-AS1
TEX41	ceRNA or sponge	C1QB
TFAP2A	interact with protein	SLC2A1-DT
TFAP2A-AS1	ceRNA or sponge	NISCH
TFAP4	transcriptional regulation	TRERNA1
TFDP1	expression association	CCL5
TFDP1	expression association	CXCR1
TFDP1	expression association	E-selectin
TG2-lncRNA	transcriptional regulation	RXRA
TGFB1	ceRNA or sponge	TUG1
TGFB1	expression association	AK056155
TGFB1	interact with protein	lncRNA©\ATB
TGFB2	expression association	HOTAIR
TGFbeta2-AS1	expression association	TGFB2
TGLC15	expression association	SOX4
THAP1	transcriptional regulation	H19
THAP7-AS2	interact with protein	miR-22-3p
THAP9-AS1	ceRNA or sponge	SGMS2
THCYTX	ceRNA or sponge	miR-513b-5p
THCYTX	expression association	miR-590-5p
THORLNC	ceRNA or sponge	STAT3
THRIL	ceRNA or sponge	ATG4D
THRIL	expression association	GTSE1
TINCR	ceRNA or sponge	DDX5
TINCR	ceRNA or sponge	miR-7-5P
TINCR	expression association	TRIP13
TINCR	interact with protein	BRAF
TINCR	interact with protein	PTPN2
TLR3	expression association	lnc-IL7R
TLR8-AS1	transcriptional regulation	TLR8
TLX3	interact with protein	MIR99AHG
TMEM18-DT	expression association	TMEM18
TMEM220-AS1	expression association	TMEM220
TMEM238L	ceRNA or sponge	GFI1
TMEM75	expression association	SIM2
TMPO-AS1	ceRNA or sponge	E2F2
TMPO-AS1	ceRNA or sponge	EBF1
TMPO-AS1	ceRNA or sponge	GOT1
TMPO-AS1	ceRNA or sponge	TMEFF2
TMPO-AS1	ceRNA or sponge	miR<U+2011>140<U+2011>5p
TMPO-AS1	expression association	TMPO
TMPOP2	ceRNA or sponge	E6
TNF	expression association	HIF1A-AS1
TNFSF10	ceRNA or sponge	FGFR1
TNK2-AS1	expression association	VEGFA
TNRC6C-AS1	epigenetic regulation	STK4
TOB1-AS1	ceRNA or sponge	COG7
TOB1-AS1	ceRNA or sponge	DTX3
TOB1-AS1	ceRNA or sponge	DYNC2LI1
TOB1-AS1	ceRNA or sponge	E4F1
TOB1-AS1	ceRNA or sponge	NEU1
TOB1-AS1	ceRNA or sponge	TSPYL4
TONSL-AS1	ceRNA or sponge	CDK1
TONSL-AS1	transcriptional regulation	TONSL
TP53	expression association	DBH-AS1
TP53COR1	ceRNA or sponge	MIR451A
TP53COR1	ceRNA or sponge	SMOC1
TP53COR1	ceRNA or sponge	alpha-synuclein
TP53COR1	expression association	GLS2
TP53TG1	ceRNA or sponge	KRAS
TP63	transcriptional regulation	LINC01503
TP73	expression association	MIR607
TP73-AS1	ceRNA or sponge	AKT3
TP73-AS1	ceRNA or sponge	BDH2
TP73-AS1	ceRNA or sponge	SDAD1
TP73-AS1	ceRNA or sponge	TFAM
TP73-AS1	ceRNA or sponge	miR-142
TP73-AS1	ceRNA or sponge	miR-329-3p
TP73-AS1	expression association	ALDH1A1
TPM1-AS	interact with mRNA	TPM1
TPT1-AS1	ceRNA or sponge	CERNA2
TPT1-AS1	ceRNA or sponge	miR-324-5p
TPTE2P1	expression association	BAD
TPTEP1	ceRNA or sponge	SRCIN1
TRERNA1	ceRNA or sponge	NRAS
TRF2	expression association	TERRA
TRG-AS1	ceRNA or sponge	SUZ12
TRIM52-AS1	ceRNA or sponge	MRPS18A
TROJAN	interact with protein	ZMYND8
TRPM2-AS	ceRNA or sponge	HMGA1
TRPM2-AS	ceRNA or sponge	PYCR1
TRPM2-AS	expression association	SHC1
TSIX	ceRNA or sponge	RAD51
TSLD8	interact with protein	WWOX
TSLP	transcriptional regulation	HOTAIR
TSPOAP1-AS1	epigenetic regulation	THBS1
TTN-AS1	ceRNA or sponge	CDK5
TTN-AS1	ceRNA or sponge	Cyclin E1
TTN-AS1	ceRNA or sponge	KLF15
TTN-AS1	ceRNA or sponge	MBTD1
TTN-AS1	ceRNA or sponge	Neuropilin-1
TTN-AS1	ceRNA or sponge	PAK3
TTN-AS1	ceRNA or sponge	ZNRF2
TTN-AS1	ceRNA or sponge	miR-193a-5p
TTN-AS1	ceRNA or sponge	miR-376b-3p
TTN-AS1	ceRNA or sponge	miR-4677-3p
TTTY15	ceRNA or sponge	let-7
TTTY15	epigenetic regulation	TBX4
TTTY15	expression association	let-7i-5p
TTTY15	expression association	miR-455-5p
TUBA4B	ceRNA or sponge	miR-19
TUG1	ceRNA or sponge	ATF2
TUG1	ceRNA or sponge	CNR2
TUG1	ceRNA or sponge	DLX1
TUG1	ceRNA or sponge	FLOT1
TUG1	ceRNA or sponge	HSF2
TUG1	ceRNA or sponge	IGFBP5
TUG1	ceRNA or sponge	RGS1
TUG1	ceRNA or sponge	ROR2
TUG1	ceRNA or sponge	SIRT3
TUG1	ceRNA or sponge	SLIT2
TUG1	ceRNA or sponge	miR-153
TUG1	ceRNA or sponge	miR-212-3p
TUG1	ceRNA or sponge	miR-9-5p
TUG1	epigenetic regulation	HOXB7
TUG1	epigenetic regulation	LIMK2
TUG1	expression association	ANGPT1
TUG1	expression association	ANPEP
TUG1	expression association	GLUD1
TUG1	expression association	LC3I
TUG1	expression association	LRG1
TUG1	expression association	MIR127
TUG1	expression association	RLIM
TUG1	expression association	SMC2
TUG1	expression association	miR-300
TUG1	expression association	miR-455-3p
TUG1	expression association	p-JNK
TUG1	transcriptional regulation	MT2A
TUSC7	ceRNA or sponge	CDK6
TUSC7	ceRNA or sponge	EPHA4
TUSC7	ceRNA or sponge	NUMB
TUSC7	ceRNA or sponge	TMPRSS11E
TUSC7	ceRNA or sponge	miR-23b
TUSC7	ceRNA or sponge	miR-371a-5p
TUSC8	ceRNA or sponge	EHD2
TUSC8	ceRNA or sponge	MYLIP
TWIST1	transcriptional regulation	DUXAP9
TYKRIL	expression association	PDGFRB
UBA6-DT	epigenetic regulation	UBA6
UBE2CP3-001	expression association	MMP9
UBE2CP3-001	expression association	TRAF3IP2
UC.134	expression association	LATS1
UCA1	ceRNA or sponge	ABCB1
UCA1	ceRNA or sponge	CCR7
UCA1	ceRNA or sponge	HOXB3
UCA1	ceRNA or sponge	IL6R
UCA1	ceRNA or sponge	KIF20A
UCA1	ceRNA or sponge	MIR193A
UCA1	ceRNA or sponge	NR2C2
UCA1	ceRNA or sponge	SF1
UCA1	expression association	BMP-2
UCA1	expression association	LC3-II
UCA1	expression association	MIR182
UCA1	expression association	SNCA
UCA1	expression association	SPRY1
UCA1	expression association	TGFbeta1
UCA1	expression association	WNT6
UCA1	expression association	miR-185-5
UCA1	interact with protein	GRK2
UCA1	interact with protein	SMARCA4
UCC	ceRNA or sponge	miR-143
UFC1	ceRNA or sponge	CXCL10
UHRF1	epigenetic regulation	MEG3
UICLM	ceRNA or sponge	ZEB2
UNC5B-AS1	ceRNA or sponge	miR-218-5p
UPF1	interact with mRNA	Linc-00313
URRCC	epigenetic regulation	EGFL7
USF1	transcriptional regulation	HAS2-AS1
Uc003xsl.1	expression association	CXCL8
Uc003xsl.1	expression association	NFkB
Unigene56159	ceRNA or sponge	miR-194-5p
VDR	expression association	H19
VESTAR	expression association	ELAVL1
VIM-AS1	expression association	CDH1
VIM-AS2	expression association	SNAI1
VIM-AS3	expression association	VIM
VLDLR-AS1	expression association	ABCG2
VPS13B-DT	interact with mRNA	IL11
VPS9D1-AS1	ceRNA or sponge	HMGA2
W42	interact with protein	DBN1
WDFY3-AS2	ceRNA or sponge	PTEN
WDR7-7	expression association	GPER1
WDR86-AS1	ceRNA or sponge	LITAF
WEE2-AS1	ceRNA or sponge	TOB1
WEE2-AS1	expression association	FERMT3
WFDC21P	expression association	STAT3
WFDC21P	interact with protein	PFKP
WIF1	expression association	MALAT1
WSPAR	ceRNA or sponge	EPCAM
WSPAR	expression association	TIMMDC1
WT1	transcriptional regulation	MEG3
WT1-AS	ceRNA or sponge	AKT1
WT1-AS	ceRNA or sponge	FOXN2
WWC2-AS1	ceRNA or sponge	FGF2
WWTR1-AS1	expression association	WWTR1
WiNTRLINC1	expression association	ASCL2
WiNTRLINC1	expression association	PTP4A3
XIAP-AS1	transcriptional regulation	XIAP
XIC	ceRNA or sponge	CDKN1A
XIC	ceRNA or sponge	CEBPA
XIC	ceRNA or sponge	MIR17
XIC	ceRNA or sponge	MIR367
XIC	ceRNA or sponge	MIR454
XIC	ceRNA or sponge	NELL2
XIC	ceRNA or sponge	hsa-miR21-5p
XIST	ceRNA or sponge	ADAM17
XIST	ceRNA or sponge	BAG1
XIST	ceRNA or sponge	CBLL1
XIST	ceRNA or sponge	GDF2
XIST	ceRNA or sponge	IL12A
XIST	ceRNA or sponge	LARP1
XIST	ceRNA or sponge	NOD2
XIST	ceRNA or sponge	PDE4D
XIST	ceRNA or sponge	TRIM25
XIST	epigenetic regulation	TIMP-3
XIST	expression association	MGMT
XIXT	ceRNA or sponge	RUNX2
XLOC-00846	ceRNA or sponge	MIR874
XLOC_000647	transcriptional regulation	NLRP3
XLOC_001659	ceRNA or sponge	PIK3CA
XLOC_006277	expression association	MMP-8
XLOC_006390	ceRNA or sponge	miR-331-3p
XLOC_006390	expression association	EYA2
XLOC_006390	expression association	GDH1
XLOC_006390	expression association	KMT5A
XLOC_006753	expression association	AKT1
XLOC_006753	expression association	RPS6
XLOC_008466	ceRNA or sponge	MMP2
YAP/TAZ-TEADcomplex	interact with protein	NORAD
YAP1	expression association	H19
YWHAE	ceRNA or sponge	miR-323a-3p
YWHAE	ceRNA or sponge	miR-532-5p
YY1	interact with protein	LINC00466
ZBTB40-IT1	interact with protein	COL1A1
ZBTB40-IT1	interact with protein	OPG
ZBTB7A	transcriptional regulation	LINC00473
ZEB1	expression association	HOTAIR
ZEB1	transcriptional regulation	HCCL5
ZEB1-AS1	ceRNA or sponge	BMP7
ZEB1-AS1	ceRNA or sponge	MIR23C
ZEB2-AS1	ceRNA or sponge	BCL2
ZEB2-AS1	ceRNA or sponge	PGF
ZFAS1	ceRNA or sponge	CCL5
ZFAS1	ceRNA or sponge	CRP
ZFAS1	ceRNA or sponge	MIR647
ZFAS1	ceRNA or sponge	MMP-15
ZFAS1	ceRNA or sponge	PLP2
ZFAS1	ceRNA or sponge	RAB9A
ZFAS1	ceRNA or sponge	SKA1
ZFAS1	ceRNA or sponge	miR-329
ZFAS1	ceRNA or sponge	miR-432-5p
ZFAS1	ceRNA or sponge	miR-7-5p
ZFAS1	expression association	WNT
ZFAS1	expression association	ZNFX1
ZFAS2	ceRNA or sponge	MIB1
ZFAT-AS1	transcriptional regulation	CDX2
ZFHX4-AS1	transcriptional regulation	FAT4
ZFPM2-AS1	ceRNA or sponge	HOXA1
ZFPM2-AS1	interact with protein	MIF
ZNF205-AS1	interact with protein	EGR4
ZNF281	expression association	NANOG
ZNF281	expression association	Nestin
ZNF407-AS1	ceRNA or sponge	MIR625
ZNF407-AS1	ceRNA or sponge	MUC1-C
ZNF667-AS1	ceRNA or sponge	PEG3
ZNF667-AS1	expression association	MIR223
ZNF710-AS1-202	transcriptional regulation	ZNF710
ZNF750	transcriptional regulation	DANCR
ZRANB1	ceRNA or sponge	LPAR3
ZRANB2	interact with mRNA	SNHG20
ZXF2	interact with protein	MYC
ciRS-7	expression association	miR-26a-5p
cir-GLI2	ceRNA or sponge	miR-125b-5p
circ-PSEN1	ceRNA or sponge	CFL2
circGFRA1	ceRNA or sponge	GFRA1
circPVT1	ceRNA or sponge	E2F2
circRNA_000543	ceRNA or sponge	PDGFRB
circ_0029589	ceRNA or sponge	STIM1
kcna3	expression association	YAP1
let-7c	expression association	H19
linc-223	ceRNA or sponge	IRF4
linc-DYNC2H1-4	ceRNA or sponge	MMP3
linc-UFC1	ceRNA or sponge	LIN28B
linc-cdh4-2	expression association	RAC1
linc-cdh4-2	interact with protein	CDH4
lincNMR	expression association	RRM2
lincNMR	expression association	TK1
lnc-ABCA12-3	ceRNA or sponge	FN1
lnc-AL445665.1-4	expression association	miR-146b-5p
lnc-ATB	ceRNA or sponge	ZEB1
lnc-BAZ2B	expression association	BAZ2B
lnc-BMP1-1	expression association	CAV1
lnc-C/EBPbeta	interact with protein	IL4I1
lnc-DILC	epigenetic regulation	PTEN
lnc-ELF209	interact with protein	TPI1
lnc-GNAT1-1	expression association	PEBP1
lnc-HSD17B11-1:1	ceRNA or sponge	MACC1
lnc-LYZ-2	expression association	FUBP1
lnc-MMP2-2	expression association	MMP2
lnc-RAB1A-2	expression association	FGF1
lnc-REG3G-3-1	ceRNA or sponge	Leptin
lnc-REG3G-3-1	ceRNA or sponge	SLC2A5
lnc-SLC4A1-1	interact with protein	CXCL8
lnc-Sox5	expression association	IDO1
lnc-TSI	expression association	ACTA2
lnc-bc060912	interact with protein	NPM1
lnc-ob1	epigenetic regulation	SP7
lnc005620	expression association	ITGB1
lncAPP	ceRNA or sponge	ZEB2/CDH2
lncATB	ceRNA or sponge	TWIST1
lncBCAS1-4_1	transcriptional regulation	ZEB1
lncGALM	ceRNA or sponge	ZEB1
lncHERG	ceRNA or sponge	miR-940
lncOGFRP1	expression association	SNAI1
lncR-D63785	ceRNA or sponge	MEF2D
lncRNA 00312	ceRNA or sponge	ASS1
lncRNA 430945	expression association	RHOA
lncRNA SRA	ceRNA or sponge	MIR146B
lncRNA-135528	expression association	CXCL10
lncRNA-14327.1	interact with protein	KCNN4
lncRNA-5657	transcriptional regulation	SPNS2
lncRNA-6195	interact with protein	ENO1
lncRNA-AC078883.3	ceRNA or sponge	PTEN
lncRNA-BCAT1	expression association	CCND1
lncRNA-CTD-2108O9.1	expression association	LIFR
lncRNA-CTS	ceRNA or sponge	ZEB2
lncRNA-ECM	expression association	ICAM1
lncRNA-ENST00000411554	expression association	MAPK1
lncRNA-FA2H-2	transcriptional regulation	MLKL
lncRNA-IFI6	epigenetic regulation	IFI6
lncRNA-LOWEG	expression association	LIFR
lncRNA-NUTF2P3-001	ceRNA or sponge	KRAS
lncRNA-PAICC	ceRNA or sponge	miR-141-3p
lncRNA-PE	expression association	ZEB1
lncRNA-PRLB	ceRNA or sponge	SIRT1
lncRNA-SARCC	expression association	MIR143
lncRNA-TM1P3	ceRNA or sponge	MMP13
lncRNA-TTN-AS1	expression association	TTR
lncRNA-Unigene56159	ceRNA or sponge	SNAI2
lncRNA-p3134	expression association	AKT2
lncRNA1403	expression association	IL1B
lncRNA1403	expression association	THBD
lncRNA2448-11	expression association	IL1B
lncRNA625	ceRNA or sponge	miR-432
lncRNACNN3-206	ceRNA or sponge	Caspase10
lncRNAuc001.dgp.1	ceRNA or sponge	IL1R1
lncRNA¨CCDC6	ceRNA or sponge	CDC6
lncRSPH9-4	ceRNA or sponge	MMP3
lncSHRG	transcriptional regulation	HES6
lncZBTB39	ceRNA or sponge	THSD7A
loc285194	ceRNA or sponge	miR-211
miR-1	ceRNA or sponge	MALAT1
miR-1-3p	ceRNA or sponge	UCA1
miR-101-3p	ceRNA or sponge	MALAT1
miR-103	ceRNA or sponge	lncWDR59
miR-103a	expression association	NEAT1
miR-122	expression association	HOTTIP
miR-124	expression association	MALAT1
miR-125b	ceRNA or sponge	MALAT1
miR-125b-5p	ceRNA or sponge	HOTTIP
miR-129-5p	ceRNA or sponge	GACAT3
miR-135a	expression association	GAS5
miR-138-5p	transcriptional regulation	KCNQ1OT1
miR-140	interact with protein	SNHG20
miR-140-3p	ceRNA or sponge	TRPM2-AS
miR-141	ceRNA or sponge	HOTAIR
miR-141-3p	expression association	ATB
miR-142-3p	ceRNA or sponge	MALAT1
miR-145	expression association	GAS5
miR-148a	epigenetic regulation	MEG3
miR-148a-3p	expression association	PVT1
miR-148b-3p	ceRNA or sponge	HOTAIR
miR-17-3p	ceRNA or sponge	GCASPC
miR-182-5p	expression association	MALAT1
miR-190	ceRNA or sponge	LNMICC
miR-190a	ceRNA or sponge	TRERNA1
miR-192	ceRNA or sponge	HOTTIP
miR-193a	ceRNA or sponge	HOTAIR
miR-194-5p	epigenetic regulation	NEAT1
miR-196a	ceRNA or sponge	GAS5
miR-19a	ceRNA or sponge	NBR2
miR-19b-3p	ceRNA or sponge	H19
miR-200a-3p	ceRNA or sponge	H19
miR-203	ceRNA or sponge	HULC
miR-204	ceRNA or sponge	HOTTIP
miR-21	ceRNA or sponge	CASC2
miR-212	ceRNA or sponge	MEG3
miR-214	ceRNA or sponge	PVT1
miR-215	ceRNA or sponge	PCAT1
miR-216a	ceRNA or sponge	MALAT1
miR-217	ceRNA or sponge	MALAT1
miR-223-5p	transcriptional regulation	TP73-AS1
miR-23b-3p	ceRNA or sponge	TUSC7
miR-26a	epigenetic regulation	MEG3
miR-29b-3p	expression association	MEG3
miR-34a	ceRNA or sponge	HOTAIR
miR-34c-5p	ceRNA or sponge	CBR3-AS1
miR-370-3p	transcriptional regulation	NEAT1
miR-375-3p	expression association	CCAT1
miR-376c-3p	ceRNA or sponge	CYTOR
miR-383-5p	ceRNA or sponge	TMPO-AS1
miR-425-5p	interact with protein	MALAT1
miR-491-5p	ceRNA or sponge	PRINS
miR-497	ceRNA or sponge	HOTTIP
miR-509-3-5p	ceRNA or sponge	NONHSAT112228.2
miR-548k	ceRNA or sponge	NPTN-IT1
miR-675	ceRNA or sponge	H19
miR-7	ceRNA or sponge	XIST
miR-9	expression association	MALAT1
miR181a-5p	expression association	PVT1
n340790	ceRNA or sponge	miR-1254
n384546	ceRNA or sponge	AKT3
p50	interact with protein	MALAT1
sONE	expression association	MIR15A
snaR	expression association	GAB2
u50535	expression association	CCL20
u50535	expression association	CCR6
uc.339	ceRNA or sponge	CCNE2
uc.38	interact with protein	PBX1
uc003fir	transcriptional regulation	CCL5
uc061hsf.1	expression association	FOXA1
¦¤Np63¦Á	expression association	MIR17HG
LUCAT1	ceRNA or sponge	ZEB1
MALAT1	expression association	miR-145
Mirt2	expression association	TNF
HOTTIP	expression association	MYC
LIFR-AS1	ceRNA or sponge	NFIA
HCP5	interact with protein	YBX1
SNHG7	expression association	miR-34a
LINC-ROR	ceRNA or sponge	miR-206
LINC00662	ceRNA or sponge	EZH2
NR2F1-AS1	ceRNA or sponge	MAP3K2
NRON	expression association	NFATC3
GAS5	ceRNA or sponge	TIMP3
SYNE3	expression association	CDKN1A
HULC	ceRNA or sponge	TLR4
METTL3	expression association	Caspase9
DLEU2	expression association	MYB
JPX	ceRNA or sponge	TWIST1
HOTTIP	expression association	TP53
OECC	expression association	PIK3CA
PCAT1	expression association	miR-129-5p
TP73-AS1	ceRNA or sponge	TWIST1
MALAT1	ceRNA or sponge	miR-124
FEZF1-AS1	epigenetic regulation	CDH1
LERFS	transcriptional regulation	RAC1
TFDP1	interact with protein	TNF
LINC00504	expression association	HK2
TUG1	expression association	RFX7
LINC00668	epigenetic regulation	CDKN2A
AK027294	expression association	PCNA
GIHCG	interact with protein	DNMT1
SNHG5	ceRNA or sponge	GSK3B
GAS5	expression association	vimentin
TUG1	expression association	TGFB1
MAFG-DT	ceRNA or sponge	MYB
STARD13-AS	expression association	vimentin
H19	ceRNA or sponge	miR-21
LINC00161	ceRNA or sponge	MAPK1
DBH-AS1	expression association	CDKN1B
SNHG12	expression association	MMP13
TUG1	interact with protein	RUNX2
LINC00174	ceRNA or sponge	TAZ
LINC-ROR	ceRNA or sponge	SOX9
NEAT1	ceRNA or sponge	ATG3
SNHG6	interact with protein	SNAI2
LINC00460	expression association	Ki67
AFAP1-AS1	ceRNA or sponge	HDGF
UCA1	expression association	ZEB1
AR	expression association	PCGEM1
ICMT-DT	expression association	CDKN1A
SATB2-AS1	epigenetic regulation	SNAI1
LINC00702	ceRNA or sponge	ZEB1
HOTAIR	expression association	VIM
TMEM238L	interact with protein	VIM
LINC00460	interact with protein	ERG
HOTTIP	expression association	BAD
FER1L4	expression association	miR-106a-5p
NKILA	expression association	IL6
RAB5IF	interact with protein	MYC
DLX6-AS1	ceRNA or sponge	miR-199a
TINCR	ceRNA or sponge	KLF4
PCAT1	ceRNA or sponge	RAP1A
MALAT1	expression association	MCL1
LINC00963	ceRNA or sponge	miR-128-3p
NEAT1	ceRNA or sponge	GDNF
NKILA	expression association	BCL2
H19	expression association	ABCB1
SNHG20	ceRNA or sponge	ROCK1
HOXA11-AS	epigenetic regulation	RND3
miR-21	ceRNA or sponge	GAS5
LSINCT5	interact with protein	MYCNOS-01
DANCR	ceRNA or sponge	ERBB2
MEG3	expression association	NFKB1
RP11-476D10.1	ceRNA or sponge	BCL2
KTN1-AS1	ceRNA or sponge	PDPK1
MALAT1	interact with protein	YY1AP1
HOTAIR	ceRNA or sponge	BCL2L2
PVT1	epigenetic regulation	miR-200b
DLX6-AS1	ceRNA or sponge	PDK1
GAS5	interact with mRNA	CDK6
TMEM238L	expression association	miR-942
PART1	ceRNA or sponge	TGFBR2
TINCR	expression association	ATF4
LINC00630	interact with protein	HDAC1
SNHG7	ceRNA or sponge	FAIM2
XIST	ceRNA or sponge	miR-34a
TP53COR1	expression association	OLR1
DGCR5	epigenetic regulation	CDKN1A
XIST	ceRNA or sponge	NLK
TFDP1	interact with protein	STAT3
HNF1A-AS1	ceRNA or sponge	miR-17-5p
FEZF1-AS1	interact with protein	PKM
XIST	ceRNA or sponge	MET
linc-UFC1	expression association	MAPK1
PVT1	expression association	MAPK
IGF2-AS	expression association	PI4P
MACC1-AS1	ceRNA or sponge	TGFB1
MEG3	expression association	Caspase3
SCAMP1-TV2	interact with protein	PUM2
ZNF667-AS1	ceRNA or sponge	miR-93
LINC00673	epigenetic regulation	HOXA5
LINC-PINT	expression association	HIF1A
GAS5	ceRNA or sponge	RUNX2
CCAT1	ceRNA or sponge	miR-143
Lnc-UCID	expression association	DHX9
RP11-476D10.1	ceRNA or sponge	LRRK2
DANCR	ceRNA or sponge	TGFBR1
PVT1	ceRNA or sponge	TFRC
ABHD11-AS1	interact with protein	RHOC
MEG3	ceRNA or sponge	PDGFRA
DANCR	expression association	CDKN1A
H19	expression association	IL6
NORAD	transcriptional regulation	miR-590-3p
NEAT1	ceRNA or sponge	HOXA13
MIR210HG	ceRNA or sponge	MUC1
NOTCH1	transcriptional regulation	LUNAR1
LINC00511	expression association	CASP3
SNHG16	ceRNA or sponge	PRMT5
HOTAIR	expression association	miR-21
CDKN2B-AS1	expression association	CTNNB1
SNHG15	expression association	SOX2
H19	ceRNA or sponge	let-7b
TUG1	ceRNA or sponge	miR-9
MALAT1	ceRNA or sponge	PPP1R13L
AWPPH	epigenetic regulation	SMAD4
SNHG1	ceRNA or sponge	DNMT1
SNHG12	ceRNA or sponge	SOX4
Lnc34a	epigenetic regulation	miR-34a
SNHG20	transcriptional regulation	miR-140
MIR22HG	expression association	YBX1
NEAT1	expression association	CCND1
H19	ceRNA or sponge	miR-106a-5p
IQANK1	expression association	NOTCH1
NEAT1	expression association	PROM1
UCA1	ceRNA or sponge	miR-193a
MEG3	expression association	HIF1A
CCAT1	ceRNA or sponge	ZFX
HAGLROS	expression association	PPARG
LOC441178	transcriptional regulation	ROCK1
LNCRNA-ATB	ceRNA or sponge	PTEN
SNHG5	expression association	BAX
LINC00461	ceRNA or sponge	CCND1
STAT1	transcriptional regulation	SPAAR
H19	expression association	miR-152
MIR99AHG	interact with protein	Cyclin D1
SOX21-AS1	ceRNA or sponge	PAK5
NORAD	ceRNA or sponge	RHOA
NEAT1	expression association	ABCG2
linc-UFC1	expression association	CCND1
FENDRR	expression association	FN1
NORAD	ceRNA or sponge	E2F1
TINCR	ceRNA or sponge	EGFR
MT1JP	expression association	BCL2L11
PANTR1	expression association	CDKN2C
CRNDE	expression association	AKT1
MEG3	interact with mRNA	TP63
CYTOR	ceRNA or sponge	HOXA1
DLX6-AS1	ceRNA or sponge	WEE1
VPS9D1-AS1	ceRNA or sponge	MYC
CTBP1-DT	ceRNA or sponge	FOXO1
HOXA11-AS	ceRNA or sponge	miR-124
HULC	expression association	E-cadherin
MALAT1	expression association	TJP1
MALAT1	expression association	CCL5
PDIA3P1	transcriptional regulation	G6PD
TUG1	ceRNA or sponge	FOXA1
BANCR	expression association	MAPK3
DLEU1	ceRNA or sponge	RAB22A
TUG1	interact with protein	EED
FGD5-AS1	ceRNA or sponge	VEGFA
KCNQ1OT1	ceRNA or sponge	SORBS2
MIAT	ceRNA or sponge	PAPPA
HOTAIR	epigenetic regulation	p16
UCA1	epigenetic regulation	CDKN1A
CDKN2B-AS1	expression association	CDKN2A
H19	expression association	IL1B
MEG3	interact with protein	PI3K
IATPR	expression association	NANOG
ZFAS1	ceRNA or sponge	CDK1
SENEBLOC	epigenetic regulation	CDKN1A
UCA1	epigenetic regulation	CDH1
MEG3	ceRNA or sponge	miR-125a-5p
SNHG6	interact with protein	EZH2
OIP5-AS1	ceRNA or sponge	FN1
SNHG1	expression association	miR-377-3p
FALEC	interact with protein	PDK1
LINC00176	ceRNA or sponge	miR-9
NEAT1	expression association	CDH1
MEG3	expression association	IL1B
HOXB-AS3	transcriptional regulation	CDK1
NEAT1	expression association	MYC
HOTTIP	interact with protein	JUN
UCA1	expression association	miR-27b-3p
XIST	ceRNA or sponge	SOX4
FEZF1-AS1	expression association	ATG5
FBXL19-AS1	expression association	CDKN1A
STAT3	transcriptional regulation	MEG3
HOTAIR	expression association	CCL2
LINC00261	expression association	CTNNB1
CDKN2B-AS1	expression association	TGFB1
LUCAT1	ceRNA or sponge	MIR539
PANDAR	expression association	Vimentin
MIR100HG	expression association	miR-100
MEG3	ceRNA or sponge	SOCS5
KCNQ1OT1	ceRNA or sponge	EZR
XIST	ceRNA or sponge	RAC1
MALAT1	interact with protein	TEAD1
PCAT29	expression association	TGFB1
HOXB-AS3	transcriptional regulation	CDC6
LINC00339	ceRNA or sponge	ROCK1
CASC15	expression association	BCL2
XIST	epigenetic regulation	CDKN1A
B4GALT1-AS1	interact with protein	YY1AP1
GAS5	expression association	AKT1
CDKN2B-AS1	expression association	TLR4
LUCAT1	interact with protein	ANXA2
NORAD	ceRNA or sponge	NAMPT
AFAP1-AS1	ceRNA or sponge	RAB11B
MEG3	expression association	HES1
ZEB1-AS1	expression association	CDH2
TRPM2-AS	interact with protein	TAF15
PVT1	epigenetic regulation	LATS2
LUADT1	ceRNA or sponge	TWIST1
PCBP2-OT1	expression association	CCND1
LINC01133	transcriptional regulation	CDKN1A
HAND2-AS1	expression association	BCL2
SP1	transcriptional regulation	PANDAR
LINC00858	ceRNA or sponge	SMAD7
LINC00324	interact with protein	FASLG
AATBC	expression association	CCND1
HULC	interact with protein	YBX1
HOXA11-AS	ceRNA or sponge	miR-140-5p
NEAT1	ceRNA or sponge	miR-613
MALAT1	expression association	DCTN6
TTN-AS1	ceRNA or sponge	ROCK2
PVT1	ceRNA or sponge	miR-140
BDNF-AS	interact with protein	TP53
CRNDE	expression association	PCNA
TUG1	ceRNA or sponge	ITGB1
CRNDE	ceRNA or sponge	CDK6
LINC01123	ceRNA or sponge	MYC
HAGLR	ceRNA or sponge	PIK3R3
XIST	ceRNA or sponge	miR-27b-3p
TINCR	ceRNA or sponge	SNAI1
EZH2	expression association	NKILA
Moshe	transcriptional regulation	NKX2-5
NBAT1	interact with protein	SOX9
SNHG5	ceRNA or sponge	RUNX3
IL1R1-AS1	expression association	MYC
XIST	ceRNA or sponge	EZH2
lncRNA-PAICC	ceRNA or sponge	miR-27a-3p
ZEB1-AS1	ceRNA or sponge	HOXB8
UCA1	expression association	miR-204-5p
LINC01133	expression association	CTNNB1
NEAT1	ceRNA or sponge	HAVCR2
NORAD	ceRNA or sponge	miR-155-5p
FTX	expression association	PPARG
LNCNEF	expression association	RUNX1
HOTAIR	interact with protein	LAMTOR5
MIAT	ceRNA or sponge	miR-214
MEG3	epigenetic regulation	EZH2
OIP5-AS1	ceRNA or sponge	ELAVL1
PEG10	expression association	Cyclin D1
MALAT1	expression association	IL6
HOXA-AS2	epigenetic regulation	DDIT3
